0,1,2,3,4,5,6,7,8,9,y
9.932,5.306,3.095,-3.158,-9.95,8.078,5.348,-7.807,0.725,0.355,52.564095000000016
-6.097,6.078,4.05,0.944,-3.153,-4.001,5.671,-4.674,1.327,3.517,33.253263999999994
9.004,8.422,-3.75,4.593,7.38,-2.282,-9.973,8.376,-7.518,-2.959,96.93343
-2.433,-8.95,2.779,-5.106,3.172,-6.172,9.419,2.799,7.44,2.543,55.10680700000001
4.163,6.953,5.724,3.533,3.878,-8.953,-7.052,-0.634,6.549,5.049,186.024402
-7.95,-1.558,4.125,9.252,3.162,7.382,7.393,7.259,6.325,6.42,312.004091
2.027,-7.768,-0.165,-4.03,-5.898,4.623,3.911,-8.057,4.503,7.913,-47.41013700000001
-2.351,-9.841,-1.538,3.257,3.279,6.091,6.515,2.741,1.958,9.179,123.54131399999997
-7.091,-4.346,4.855,-5.966,0.27,-8.328,-3.381,7.073,9.272,-3.349,-26.670005000000014
8.08,8.835,7.406,0.667,-0.967,-7.805,-2.504,8.993,0.738,3.337,242.12807600000005
4.615,-9.706,-8.905,-3.106,-7.803,4.569,-3.571,-9.692,5.013,9.848,-175.34367899999998
9.896,-4.88,-9.173,-9.291,-8.576,-5.432,-6.721,3.741,-9.896,-2.642,-326.314861
8.595,7.31,-0.093,-7.29,5.336,8.984,-0.417,-2.621,9.115,0.129,197.09909900000002
4.124,0.485,-5.651,-1.573,-0.933,-7.202,1.065,-9.995,-6.933,5.517,-178.03847499999998
-4.368,-9.962,-2.502,-1.787,8.896,-9.731,-1.731,-1.694,7.321,-4.15,-122.76252699999998
9.087,7.246,-4.445,-4.764,8.456,-7.213,-0.361,-7.008,-9.2,6.412,-28.968960000000017
-9.157,5.735,2.791,-2.258,-7.539,-7.379,6.942,5.319,-8.11,1.203,-75.66319100000001
-5.667,-2.713,8.085,-5.27,1.97,7.111,-7.009,-7.237,-8.374,9.911,-63.89037499999999
5.048,1.217,-8.277,-3.671,-9.985,-2.001,6.448,-9.301,-5.723,-4.577,-275.101504
-0.569,-3.348,9.542,-3.864,1.642,-7.542,7.262,-9.787,-0.024,-1.736,-51.37894899999999
6.374,9.042,2.965,-6.524,-6.315,-3.646,-9.635,-5.223,4.753,4.104,-8.317313999999971
-0.095,3.413,-5.122,2.73,8.339,1.635,0.137,-8.244,-4.181,7.646,18.322677000000013
4.669,4.243,5.868,7.606,-4.17,4.079,5.189,-2.455,-7.638,-6.986,59.61306799999997
0.712,-7.552,-4.169,-3.816,4.428,-9.966,-8.964,6.486,-3.429,0.112,-161.988276
8.327,4.071,-0.337,-8.599,2.279,-8.572,1.032,5.51,-4.097,-3.771,-16.226933000000002
5.302,6.447,2.133,8.235,-1.432,-3.528,7.394,1.149,-8.939,8.811,179.68676700000003
5.72,-6.322,2.443,4.944,-3.361,-6.952,4.66,-1.308,-6.832,-5.103,-90.83123
8.341,4.646,-5.498,9.932,-8.785,-0.15,-6.705,7.432,8.019,0.861,141.832708
-3.513,1.702,-9.721,-2.826,6.853,-3.351,9.054,-5.228,-8.416,5.388,-113.984564
5.8,-9.575,5.167,5.11,-3.775,5.481,2.587,-6.692,7.372,2.531,90.744707
0.553,-8.711,-7.702,-8.597,8.033,9.749,3.928,2.592,-8.251,8.185,-45.38931699999996
-2.47,-3.367,-9.893,-3.493,-3.833,7.815,5.479,-0.566,-5.658,-3.862,-197.06097999999997
-6.769,-1.818,-8.956,3.776,-1.508,0.54,-6.255,-4.305,-4.54,-4.569,-270.95135700000003
-0.61,-6.656,-5.168,1.254,-6.407,9.861,1.906,-0.871,2.822,-8.09,-122.91238499999997
-6.563,-4.476,-8.901,5.513,1.449,4.15,-7.896,1.925,-3.622,7.53,-91.27039599999998
5.18,-8.973,5.967,9.219,-4.165,4.482,1.12,-2.619,4.522,7.303,160.08529599999997
3.061,0.307,8.314,-3.965,4.297,-7.156,7.878,4.541,3.204,-7.78,120.78491000000004
-4.975,-1.022,-4.517,-5.125,2.351,-2.157,4.583,0.77,8.407,-2.889,-35.686539999999994
-8.284,-2.052,4.905,6.698,1.053,-4.971,9.235,-2.844,-0.07,-8.274,-28.10201
6.021,-5.643,-0.862,-0.889,-5.929,-1.332,7.585,6.704,4.686,-4.71,37.346847
-2.739,-1.417,4.438,4.967,-3.477,-9.418,4.842,3.049,-1.373,-4.537,-17.80107100000001
-0.007,-6.245,2.763,7.744,1.766,1.499,-3.018,-8.08,2.777,-1.874,-21.930968999999997
3.223,-5.869,8.566,4.221,8.864,-7.931,3.76,6.497,-8.941,-9.931,46.58350600000003
-9.63,-8.45,-7.555,2.416,1.956,8.24,5.33,0.609,7.637,8.553,38.85233899999998
9.034,-5.158,3.659,-4.956,-1.133,8.329,0.087,-7.457,-1.544,2.959,2.2738690000000226
-6.627,8.811,2.935,-8.955,-8.352,3.209,-2.499,3.231,7.672,0.065,15.821109000000018
-7.286,2.665,-6.504,-0.809,9.86,-9.534,-2.315,5.75,7.618,0.819,30.48089599999999
2.187,6.403,4.623,-7.376,3.309,5.266,6.938,-7.507,8.639,-5.908,107.001338
-5.208,6.598,-7.443,-1.398,-5.08,-1.257,-5.166,-6.921,-5.503,5.635,-206.15074300000003
1.306,-4.645,7.649,7.203,6.891,-3.226,-8.291,-7.352,-1.09,-4.814,-22.575148000000002
1.448,6.363,0.677,-6.233,1.706,-1.602,-2.023,-4.318,3.345,9.269,69.07343800000002
9.4,9.425,6.905,3.815,-7.358,6.659,-3.832,-7.957,4.915,9.387,226.369195
-8.896,1.005,9.065,5.872,4.257,-5.117,-1.7,-2.386,5.638,0.534,101.22444299999998
9.645,-9.667,-6.201,-2.973,7.182,-4.075,8.624,-3.955,5.985,9.959,80.989654
4.533,9.251,-5.774,5.323,-1.237,9.263,2.521,9.633,2.731,7.396,300.502391
3.226,1.168,-3.623,-2.812,-7.276,4.874,4.482,-0.067,-2.745,-0.491,-54.14898500000001
0.627,8.192,-8.066,-8.652,-6.4,-3.556,-3.853,8.705,7.318,-7.72,-86.30234999999999
-8.486,-6.946,-5.521,0.412,-6.658,-7.026,0.351,-5.8,7.618,-6.977,-286.19397599999996
-9.399,1.539,-4.579,7.907,-0.521,-4.248,1.17,0.051,0.82,-0.735,-56.60997300000002
8.231,-5.176,6.348,0.576,-0.39,8.925,9.103,-7.678,-0.877,-6.96,53.28310999999999
2.911,-5.302,-7.721,-6.767,-4.297,-6.356,3.653,-3.318,-0.555,-4.577,-257.44219400000003
-0.706,2.962,1.387,-7.991,9.377,-3.469,-5.321,-9.403,-1.629,9.199,-33.91606899999999
-2.134,-1.338,7.801,8.54,-7.321,5.88,-6.918,-5.026,-5.457,0.613,-34.13499200000002
2.735,8.574,5.853,-2.19,5.816,-1.553,7.089,8.637,-3.451,-8.43,183.92634799999996
-6.529,-8.139,-1.671,-7.455,3.828,-3.659,-0.917,-1.601,-3.115,-1.357,-220.95021100000005
7.397,4.179,-2.313,-8.779,8.369,-5.591,6.078,-9.986,6.653,9.268,97.55965
-3.609,1.314,8.779,4.899,0.801,0.71,-7.889,-8.442,8.998,3.769,97.41145400000002
5.867,5.841,9.056,7.997,-0.556,0.743,0.644,5.481,-3.81,0.979,256.428746
0.025,-8.844,6.544,8.569,0.748,-2.98,-9.486,7.746,6.248,-5.951,69.24368
-2.29,3.354,-1.247,-5.305,6.11,-1.609,-0.474,-5.31,-3.994,8.497,-22.465823
9.841,-0.693,-8.255,-8.832,1.145,-8.186,3.912,-0.679,-2.743,8.874,-58.599964
4.674,-9.097,2.937,-3.632,-0.552,7.723,-8.99,-5.432,8.428,2.183,-11.457248999999994
-3.184,1.654,7.119,3.932,8.008,-8.144,7.428,-2.632,-5.917,-8.693,10.729874999999993
1.906,7.519,-9.447,-9.579,-7.754,-1.477,-7.93,-1.262,5.947,7.832,-108.19423000000003
3.921,-6.63,-1.965,7.336,8.401,-0.866,-4.605,0.163,-4.344,5.592,51.21848299999998
-3.217,-5.76,-9.864,3.577,-0.948,-5.332,5.681,-0.998,-9.207,9.111,-152.83270299999998
3.182,-0.168,-7.806,-1.812,-0.548,3.959,5.802,-0.956,3.485,-6.352,-44.71494800000001
3.024,8.65,-0.092,-7.878,5.978,8.014,-6.716,8.108,0.259,4.814,185.87989000000002
-1.962,6.958,7.769,2.594,-9.355,3.487,-4.894,0.039,-9.072,6.765,29.485520000000022
9.161,9.191,7.152,3.821,7.525,-7.777,-2.845,-3.669,-1.116,5.107,221.41325200000003
-6.578,-8.686,8.242,5.999,3.476,-8.368,6.221,6.863,9.911,-9.065,104.19760399999998
-3.285,-9.758,-4.732,-4.934,-5.788,-7.178,8.389,7.017,4.971,-9.375,-178.34244100000004
2.863,0.992,-7.134,0.531,0.803,-4.611,3.5,0.796,9.748,-3.55,23.018465999999993
-5.395,6.565,5.529,-1.741,-6.373,8.622,-7.946,6.962,6.828,4.597,157.646757
6.044,0.436,-3.279,-8.831,-5.192,9.828,-5.645,6.477,-4.259,7.969,11.384787999999993
-8.685,0.178,2.183,9.042,-3.399,-9.573,-1.094,-4.353,-4.485,3.033,-106.309291
-1.694,7.668,-1.36,7.09,-8.947,-4.831,7.162,1.61,-3.043,-7.134,-31.80392500000001
0.714,6.431,9.026,4.716,-6.134,6.396,-4.394,-1.612,8.265,-3.955,161.042793
6.252,-3.659,-1.905,3.847,7.507,-8.474,1.009,5.209,-4.657,1.13,56.94746199999999
6.106,-8.149,6.075,-1.015,6.901,9.467,2.814,4.359,3.018,-6.985,161.84578800000003
9.847,8.966,-7.701,5.021,7.175,4.471,-9.767,8.945,-6.503,7.674,200.652057
6.897,-2.883,-0.699,-7.493,1.663,3.22,-7.916,-9.586,-2.567,-3.073,-180.29141299999998
-4.662,6.978,8.621,4.039,-0.523,1.572,2.811,1.354,-9.76,3.493,112.31323499999999
-8.257,-4.59,2.489,6.758,6.351,8.547,6.824,4.909,-9.055,3.945,115.959153
3.867,-2.059,8.894,-4.888,3.187,-5.063,-8.419,-0.079,5.964,-2.715,36.21661000000002
-8.706,8.678,3.049,1.821,8.331,-2.897,-6.782,-8.106,4.393,-8.026,-38.351455000000016
-6.552,-0.665,2.656,4.523,-9.155,1.428,-5.879,-4.459,3.763,8.304,-32.15792799999999
6.636,5.262,5.126,-3.68,9.343,-4.168,-1.664,-9.932,6.994,-3.808,85.674475
-3.625,-6.77,7.011,3.815,-8.597,-0.228,-7.405,-7.751,-8.123,-3.575,-249.32699599999998
1.04,-4.419,6.122,-9.923,5.628,6.254,-7.994,5.133,7.841,-7.015,47.823525000000004
1.422,5.787,5.585,0.832,-6.523,-2.077,-7.451,3.447,-9.069,1.371,-24.20569299999999
3.102,8.349,-3.304,8.633,6.537,-4.174,9.706,-6.152,3.565,0.973,178.88574999999997
-2.735,1.39,-1.328,-9.559,1.797,-7.833,0.878,-6.676,9.051,-8.579,-163.373007
5.532,-1.815,-2.108,9.499,-1.33,0.396,-6.058,-5.221,-2.023,-5.601,-74.304431
-4.186,-2.269,-0.489,-1.847,6.863,2.862,4.937,-7.705,0.138,-8.656,-98.67198799999997
8.21,5.497,-0.308,1.441,2.791,7.405,2.413,9.488,6.136,-6.181,266.39504500000004
4.073,3.408,9.149,-0.471,-4.355,8.136,-2.027,5.678,-3.068,6.323,209.18328000000002
-8.536,-5.371,-4.85,-5.495,-4.344,-7.976,-7.773,1.491,-9.613,-7.848,-428.68663100000003
1.06,-2.382,5.574,6.89,6.199,4.988,5.76,-4.299,-0.887,3.322,179.877825
2.091,-7.131,4.453,-8.972,-6.958,-4.131,-9.426,2.263,-2.801,3.143,-170.465244
-0.306,7.027,8.07,2.623,-3.037,8.201,0.614,-4.323,7.674,4.043,227.056756
-6.611,-0.079,-0.374,-5.931,-3.88,-6.637,-6.449,5.593,-7.928,-0.467,-213.171143
-8.092,4.397,3.912,8.589,6.768,4.734,-7.57,-7.868,-7.656,-7.294,-74.003954
-2.251,-7.878,-6.676,3.109,-2.119,-6.578,2.106,-9.677,-9.151,-9.292,-384.10345199999995
-3.733,2.042,4.652,4.14,-1.062,-3.958,6.056,-3.829,7.1,-4.808,58.801609
-4.772,-8.244,8.972,-3.213,-5.292,4.918,7.175,-3.984,1.873,-9.493,-93.05339000000001
9.986,8.483,-4.087,-5.68,-8.341,7.88,-0.556,7.982,7.791,9.384,230.09944100000007
-2.133,-4.869,-4.282,-3.058,-6.514,9.346,-9.05,4.161,-0.565,-0.446,-135.74998499999998
-2.428,2.839,3.89,-9.633,2.723,-6.883,-0.068,6.123,4.376,-8.84,-21.550942999999997
-2.551,-0.836,0.588,4.616,-0.487,-6.896,6.155,-1.407,-7.458,-8.195,-124.06551400000001
-1.637,-4.921,-5.874,3.308,6.333,-6.471,-0.295,-2.872,-7.185,2.0,-138.232161
9.373,-3.526,-6.928,6.866,-2.079,-4.023,2.751,9.515,0.634,0.686,92.32583299999999
-6.804,5.508,-0.173,5.937,-5.118,-8.875,4.578,1.619,6.699,-6.78,-5.074386000000004
-9.273,6.495,-0.167,2.743,-0.074,-8.518,-4.697,1.595,6.556,-5.767,-44.74729100000001
-5.398,9.739,-9.244,4.692,-3.842,-1.246,8.875,1.667,6.012,1.267,70.23322800000001
1.184,0.508,-5.767,-2.231,-6.79,-5.637,-0.102,7.795,-8.446,9.36,-72.97642800000001
4.187,-2.255,6.395,-2.999,3.655,-6.526,-2.044,-1.799,6.494,1.256,77.64737399999999
5.213,-4.483,-7.956,4.792,-9.393,9.602,5.155,0.299,4.938,7.82,72.218559
2.192,5.783,2.599,1.757,8.396,-2.256,9.326,4.347,1.064,-6.298,200.36789
5.897,-7.591,2.647,5.635,9.67,-8.806,-0.636,-1.338,8.969,-2.998,109.801757
3.539,-3.197,7.71,-8.004,-0.648,2.682,2.478,-7.157,6.161,-9.799,-46.12304399999999
-4.389,-7.63,-7.741,-7.808,6.718,-9.944,1.671,1.944,9.056,-1.648,-133.00004800000005
4.715,-2.754,-5.24,8.772,-6.069,-9.571,-2.294,-0.995,-1.819,-7.554,-166.213522
-4.242,3.987,-5.397,-6.829,3.38,3.541,3.678,3.854,6.055,-1.818,35.229645999999995
4.183,6.774,-6.316,4.469,-7.838,-8.321,9.459,3.089,-7.968,-5.667,-79.45259099999998
-0.248,-6.046,-3.04,-2.066,-5.363,4.594,-4.229,9.034,1.79,2.642,-17.056429999999995
-3.517,-9.91,6.849,7.083,6.806,-4.476,4.646,-1.664,-3.652,2.643,48.89589599999999
-1.276,-6.072,-7.489,-5.724,3.795,2.237,2.06,7.604,-9.88,5.604,-86.92376900000001
4.552,0.772,-6.039,-0.321,-2.835,-6.805,-3.602,2.474,-8.635,2.622,-132.33867100000003
-1.784,8.681,-6.138,5.371,7.102,-5.071,-7.265,-5.536,-4.224,6.057,-20.95257799999999
-2.306,2.244,2.054,9.83,-0.557,9.135,-8.667,6.468,-1.749,3.491,157.05680099999998
4.789,-4.799,3.802,-0.451,5.774,-5.746,7.603,2.838,6.199,1.625,173.21759699999998
3.306,-8.132,-2.453,-5.225,2.343,7.89,-0.025,-7.895,2.914,-2.736,-105.87353800000001
0.661,0.207,3.853,3.77,7.135,6.32,-6.456,-0.806,6.827,-6.771,119.70188700000001
-4.005,-3.694,-5.455,-9.145,-1.296,-8.046,-7.24,1.275,-4.853,9.075,-229.57453200000003
-7.638,4.914,-6.01,5.603,-3.216,-3.925,6.097,-6.074,-9.565,-8.24,-234.875339
5.309,-0.562,0.384,7.076,8.502,-8.59,0.849,6.7,-3.669,-4.773,102.45897500000001
2.443,-8.613,9.799,-0.842,1.659,6.923,-3.668,0.135,9.211,-4.206,114.25389
8.776,-2.514,-7.765,-4.78,4.156,-6.834,-1.594,7.219,-2.776,-9.867,-117.048137
-3.172,7.907,-6.927,6.257,2.234,-7.017,9.785,-3.515,-0.251,5.076,56.514917000000004
-6.285,8.961,-0.524,4.396,9.73,-0.162,0.75,-6.941,9.776,-5.967,102.669656
-2.81,5.57,-7.39,7.915,8.288,-4.066,1.319,3.561,6.579,3.912,171.42882699999998
-9.185,1.761,-4.773,8.728,0.27,5.472,4.441,7.306,8.525,5.114,198.536022
9.014,-8.938,-3.813,8.976,-8.564,-3.569,9.685,-8.184,1.231,8.206,-6.5458289999999835
1.784,-6.587,-8.625,-6.456,-3.676,-9.137,-7.291,-8.233,-4.295,2.745,-373.65373800000003
1.797,4.372,-9.901,-9.941,-6.576,-4.469,-9.6,-9.41,-7.188,3.392,-368.328371
8.036,-6.244,-6.955,-4.68,-2.648,-0.972,-3.171,-5.668,-6.439,0.244,-237.770879
1.796,-1.509,7.78,9.046,5.697,-2.941,2.387,-0.203,-1.708,-3.478,140.64366199999998
-0.62,-1.065,5.635,8.381,2.012,3.146,-0.323,-4.004,6.172,-1.996,133.86029700000003
-8.147,9.881,0.082,-5.199,-1.721,-8.772,-9.757,8.63,-5.332,4.621,-67.99002399999998
6.977,2.151,7.722,8.028,1.621,4.697,9.065,-4.274,2.962,-8.119,211.68760400000002
-3.418,-3.968,-3.255,-0.18,0.074,1.685,-1.343,1.385,8.68,-4.882,-36.57215900000001
8.435,-1.98,5.566,7.726,-5.018,-7.241,-7.19,-5.748,-2.247,-2.343,-53.243401999999975
4.284,6.438,4.468,-0.823,-7.664,2.581,-6.948,8.684,-6.484,-7.394,-1.4280660000000012
7.485,-6.624,-9.155,2.239,0.213,5.977,-9.065,-2.05,-4.211,6.775,-90.86357400000001
1.305,7.596,-7.771,5.231,-5.715,5.016,-3.044,2.211,2.383,9.191,102.93478300000001
-1.016,-4.562,-0.649,-1.128,8.085,8.228,6.533,2.726,-4.072,2.226,95.33155000000001
-7.845,-5.23,-8.931,0.69,0.582,-9.992,-3.068,4.023,7.036,8.104,-87.041461
-8.83,1.295,2.855,9.784,4.457,-3.466,-7.336,-2.859,1.694,-2.199,-5.974328000000003
1.969,-2.647,-1.239,-3.15,-4.13,4.794,8.479,0.478,-1.179,6.166,42.82909800000001
-0.126,3.875,8.008,-2.018,8.212,3.522,-4.041,-2.548,9.428,-7.311,148.180538
9.731,-5.599,7.982,4.919,1.18,5.707,-7.073,-7.425,-4.07,-3.447,11.20571900000002
-9.505,2.002,-9.758,7.966,0.208,-8.929,1.922,5.044,3.495,4.709,-12.58736399999998
-0.125,7.246,-4.391,-3.731,-2.094,-6.914,-4.662,6.636,-2.198,-6.717,-105.977588
3.882,4.558,-1.639,6.78,3.864,8.425,-8.988,-9.582,2.386,1.749,65.16926699999999
2.688,4.633,5.87,-8.293,-7.256,-8.276,-9.112,-2.721,0.552,-5.886,-166.85345
9.713,4.781,-7.344,-7.185,6.957,-0.719,-5.267,-8.83,-2.415,-8.448,-164.29431700000004
7.891,4.455,2.435,4.873,-5.746,-5.219,7.0,-7.636,-0.729,5.995,85.23413000000002
-9.891,-1.593,7.543,5.876,7.173,5.811,8.661,-4.993,-5.742,-2.658,62.084464999999994
-3.436,-5.655,5.174,7.366,1.766,-2.641,-6.413,0.642,-8.574,-5.135,-102.24487600000003
-9.768,-9.577,8.714,2.667,3.298,-5.362,-4.05,-9.973,-3.493,2.281,-160.66715299999998
2.614,7.115,1.581,8.192,-7.875,4.194,9.5,-5.888,-9.679,-9.478,-37.61957099999999
-1.275,-3.692,-3.346,-9.123,2.794,5.646,-2.372,8.391,-6.151,-7.343,-127.69648799999999
2.666,3.246,2.184,8.54,4.254,-2.251,-3.059,3.067,-5.06,5.355,153.25606
-2.054,4.286,2.519,8.817,-5.851,0.047,4.723,-7.013,2.009,-5.77,1.7456859999999992
-8.801,0.261,-7.468,9.148,1.961,-6.1,9.04,5.003,-3.719,0.528,-10.981390000000008
-6.04,4.72,-3.034,-1.254,0.51,5.435,-4.463,-8.734,8.539,5.034,-5.637942999999993
6.366,-7.537,-6.777,3.562,-5.444,8.195,9.451,0.548,-4.765,-8.278,-90.48967099999997
0.402,-9.292,-1.587,8.472,6.187,-0.098,-7.107,3.647,-4.488,-2.127,-35.25341300000003
-9.454,7.462,-8.546,7.163,-7.571,-9.899,-9.043,6.72,-3.61,9.188,-102.50038400000001
6.625,-1.237,8.551,-8.1,-3.127,8.551,-8.516,-1.03,3.142,2.405,66.83197300000002
-6.336,0.291,-3.362,-8.951,6.243,0.586,0.503,0.23,3.278,-1.444,-66.84000399999998
-1.183,-2.194,-6.197,4.687,2.358,9.12,-6.582,1.262,-9.518,-8.268,-148.283837
3.615,2.853,7.924,-6.997,-7.654,9.198,9.144,-3.115,9.262,-3.781,135.64417000000003
-1.827,8.224,-7.521,1.332,8.892,-7.961,9.479,8.691,-1.421,-0.608,125.11185399999998
9.498,0.075,-4.318,4.899,-6.486,-5.776,2.904,1.604,-1.235,6.113,44.476353
-0.472,-5.379,3.296,-1.187,-7.325,-6.498,-2.01,5.714,1.839,2.323,-39.813808
-6.26,-5.087,3.567,6.549,9.497,-5.784,7.153,-7.519,-5.728,4.396,3.206608000000003
3.938,1.068,-0.481,-5.731,9.012,-1.386,0.219,2.65,3.493,7.283,155.67032600000002
8.488,5.116,-8.776,-3.062,-8.004,9.647,1.332,-9.263,0.582,1.266,-79.11404599999997
2.104,-7.25,5.217,-8.579,7.759,-3.877,-0.242,3.58,5.812,7.97,121.86728500000001
-8.515,3.247,7.236,-4.257,-5.721,7.298,-1.893,8.241,4.489,0.976,107.753655
2.816,-0.804,6.341,9.577,-6.949,2.621,6.339,-7.7,1.676,-1.163,79.324149
9.596,-3.055,4.129,-1.071,-1.008,0.302,-6.937,-7.789,4.631,-9.634,-74.92655899999998
3.578,-6.226,5.702,7.463,0.16,8.413,3.921,-7.237,6.253,-7.1,90.76401900000002
8.571,4.785,-1.501,0.353,-3.313,5.107,6.986,5.58,6.451,0.746,231.65962399999998
6.611,9.483,-5.817,-8.258,-4.037,9.682,6.544,-5.206,5.842,-6.604,11.495242000000019
9.691,0.112,-7.56,-0.748,2.795,-7.986,-0.521,2.041,-8.981,3.832,-64.40855699999999
-8.212,-0.711,-6.768,6.48,1.157,-3.59,-9.763,-0.394,0.93,-9.905,-214.89726299999998
7.904,5.984,-9.659,-9.102,-1.523,9.92,3.51,-0.687,-9.591,-9.136,-151.18916299999998
-3.553,-8.983,-0.367,-1.549,2.55,-9.637,-2.629,-1.387,9.394,-1.452,-100.49699400000003
6.525,-3.152,9.154,1.704,7.597,-0.574,0.137,9.936,-1.701,6.753,299.54775199999995
9.984,1.914,1.151,2.421,0.516,4.643,-8.783,3.429,5.89,9.843,240.17513599999998
-1.084,-6.573,1.47,3.127,-1.938,8.734,-6.498,7.719,0.85,-6.659,1.4225769999999969
7.136,-1.256,-4.97,-2.515,-0.851,-7.895,9.301,7.308,2.353,-9.964,-14.21134
9.356,-6.585,-2.888,7.95,9.356,-2.708,-1.597,-8.756,8.997,1.945,101.21941799999999
8.412,-0.113,4.34,3.512,-4.668,3.397,3.614,7.187,-4.535,-1.511,142.08939300000003
-6.388,-4.355,2.092,6.691,4.896,1.97,4.853,-4.208,2.966,-1.13,47.819201
-1.228,-7.474,-7.815,7.121,-0.429,1.758,-9.098,-9.093,4.819,8.101,-113.65638199999997
0.487,-7.225,-1.557,8.378,-7.989,8.036,3.765,3.765,-2.307,-0.293,12.79932200000001
2.241,-8.38,2.567,-8.92,-5.05,-4.509,-2.499,9.527,-9.922,9.287,-92.727089
5.896,1.346,-7.096,7.138,-0.694,-3.551,6.598,0.509,-4.796,7.424,67.50792799999999
7.658,-8.613,-7.153,1.11,2.124,8.868,1.866,0.921,-7.066,1.879,-34.10531699999999
4.945,6.498,1.385,-4.786,1.692,-5.184,-8.235,-8.425,-9.926,-0.947,-164.883523
0.604,-5.038,9.866,-9.678,-7.445,4.421,6.214,1.842,8.443,-7.29,25.199222999999996
-6.908,4.363,0.724,2.957,-5.819,-1.989,6.323,4.261,3.457,-1.102,53.91681400000001
-0.262,4.329,-6.182,9.759,-7.46,-7.506,-4.161,0.039,6.167,-2.35,-45.611015
-6.301,-1.18,8.77,1.286,-8.182,-2.018,-1.851,-4.385,4.819,4.149,-9.058823000000011
-0.509,-0.162,-5.2,2.087,8.327,-3.119,-7.274,-7.326,5.643,1.933,-39.54792300000001
-5.447,-5.05,-9.699,6.525,4.407,5.793,-6.228,-5.872,-5.152,-2.185,-200.999085
3.147,4.517,-3.011,9.459,-9.551,-5.001,-8.953,5.408,2.213,2.685,29.80719799999999
-6.688,2.603,1.562,1.828,3.239,5.599,9.795,-4.654,-2.168,-2.322,38.19615
1.141,5.218,-8.002,0.719,5.569,9.42,7.804,-2.445,-5.276,-0.438,45.215102000000016
3.195,4.953,2.956,-6.747,-3.58,6.065,-6.188,6.39,5.482,0.774,114.76326699999998
-1.668,2.005,8.176,-4.644,-6.269,-8.642,-9.788,-1.588,-0.775,-3.619,-149.30963400000002
0.266,-8.271,4.442,2.406,-6.823,-6.804,-4.783,7.696,0.516,4.418,-10.788678000000019
-1.975,-6.555,0.927,-4.031,7.385,-1.437,1.203,-7.642,9.134,5.089,17.21619000000001
-4.033,7.577,7.629,2.365,3.22,7.961,-9.641,-5.737,-3.613,-9.877,-21.287723000000028
-6.841,1.033,-8.311,3.986,-7.402,-2.849,-7.255,4.62,5.391,-2.744,-137.90870199999998
6.302,-0.389,-9.802,-2.513,-4.355,7.868,7.057,-9.484,5.246,-4.955,-100.235369
8.047,6.378,0.806,-2.342,-2.038,-4.637,4.289,-7.856,-1.412,-1.125,-12.684058999999985
-9.613,3.651,-5.617,0.754,-5.465,-1.338,-8.777,-2.779,-9.41,-7.309,-340.38623000000007
-3.308,1.622,5.847,-6.196,-7.287,-0.945,-4.133,1.036,-5.947,-5.262,-161.46212
-2.431,2.709,3.521,-5.183,5.884,1.555,-5.502,4.469,-6.054,5.321,50.73067400000001
7.919,7.013,-7.076,2.124,-5.539,-7.623,-7.723,-2.354,3.355,-3.134,-91.44570300000001
3.676,6.261,-8.245,7.907,-5.159,-2.97,-4.489,-1.645,-8.047,7.986,-51.703165999999996
5.633,9.305,-9.971,-8.317,2.544,-2.477,9.715,8.541,3.325,6.595,163.691083
-1.769,2.85,4.564,0.085,5.299,4.408,4.046,6.059,3.349,2.687,241.77524700000004
5.28,-6.22,-7.67,9.331,-3.874,5.682,-2.091,-4.428,6.723,1.112,-2.8807889999999983
5.299,-4.129,1.937,8.811,-9.052,-9.864,-5.498,1.825,5.456,-4.0,-35.13869900000001
1.163,-4.083,-7.391,1.074,-2.277,-2.98,-2.441,5.817,8.64,-0.534,-15.671454999999993
5.91,-8.002,-0.513,-1.46,-1.678,9.771,6.792,-8.896,-3.298,-7.557,-117.53369700000002
-3.63,-0.575,8.222,6.207,7.001,-0.642,-7.814,-8.767,1.492,8.995,102.021544
4.377,-1.816,-7.108,1.971,-2.014,-5.393,-7.16,2.006,-0.308,1.423,-98.143244
5.689,4.809,5.715,-0.383,-0.37,-5.884,3.025,8.994,-8.036,5.645,164.52917899999997
-0.257,-8.937,1.247,1.018,-0.711,6.344,-1.923,-2.387,-0.069,-8.358,-114.74107700000002
-7.74,-8.411,2.337,-3.335,-6.631,-2.903,8.102,-8.738,9.042,-6.721,-188.98437200000004
-2.278,-1.063,-2.062,-6.001,1.008,2.201,9.041,8.715,-3.804,3.835,59.02103999999999
6.241,-5.71,2.509,-5.594,-0.201,9.989,2.428,-2.32,6.53,4.364,114.738738
5.368,3.825,4.173,-2.245,-5.158,2.13,-0.434,9.451,7.92,-7.352,151.556478
5.805,-3.847,-7.159,-2.727,0.428,-3.052,0.972,7.016,3.805,8.121,66.98024600000002
7.221,-0.84,7.23,-8.095,7.134,3.958,-9.602,-2.884,0.663,-3.17,29.159473000000027
1.103,-2.494,3.903,0.768,6.159,9.17,-9.759,2.753,-5.747,-0.182,48.12300899999998
-3.303,5.799,1.841,0.963,-9.483,8.198,2.404,-8.879,-0.18,3.175,-23.15158299999999
